100101,              0.00000000000000000000,              0.00000000000000000000,              0.00000000000000000000,              3.65759999999999951825,              0.00000000000000000000,             0.00000000000000000000,            -0.00000535860274701326,              0.00001874675948442808,             -0.00000024032229758684,             -0.00000465907365371896
101102,              0.00000000000000000000,              3.65759999999999951825,              0.00000000000000000000,              7.31519999999999903650,              0.00001874675948442808,            -0.00000024032229758684,            -0.00000465907365371896,              0.00000000000000000000,             -0.00000048024983857292,              0.00002399489730364214
102103,              0.00000000000000000000,              7.31519999999999903650,              0.00000000000000000000,             12.80159999999999875797,              0.00000000000000000000,            -0.00000048024983857292,             0.00002399489730364214,             -0.00041004121620644423,              0.00000038508455899188,              0.00003793767254859952
102202,              0.00000000000000000000,              7.31519999999999903650,              6.09599999999999919709,              7.31519999999999903650,              0.00000000000000000000,            -0.00000048024983857292,             0.00002399489730364214,             -0.00003937152134461293,             -0.00000017376147472434,              0.00003334559192491764
103104,              0.00000000000000000000,             12.80159999999999875797,              0.00000000000000000000,             16.76399999999999934630,             -0.00041004121620644423,             0.00000038508455899188,             0.00003793767254859952,             -0.00054370647464062566,              0.00000328946273602007,              0.00000519228990830994
103203,              0.00000000000000000000,             12.80159999999999875797,              6.09599999999999919709,             12.80159999999999875797,             -0.00041004121620644423,             0.00000038508455899188,             0.00003793767254859952,             -0.00041004121620644423,             -0.00000008040698888239,              0.00004580623036748659
104105,              0.00000000000000000000,             16.76399999999999934630,              0.00000000000000000000,             20.72639999999999815827,             -0.00054370647464062566,             0.00000328946273602007,             0.00000519228990830994,             -0.00049094730729440730,              0.00000653206891590886,             -0.00002163063346938673
104204,              0.00000000000000000000,             16.76399999999999934630,              6.09599999999999919709,             16.76399999999999934630,             -0.00054370647464062566,             0.00000328946273602007,             0.00000519228990830994,             -0.00054370647464062566,              0.00000007972036271635,              0.00000862529968496204
105106,              0.00000000000000000000,             20.72639999999999815827,              0.00000000000000000000,             24.68879999999999697025,             -0.00049094730729440730,             0.00000653206891590886,            -0.00002163063346938673,             -0.00027337321527164560,              0.00000860020446257890,             -0.00004102792612777051
105205,              0.00000000000000000000,             20.72639999999999815827,              6.09599999999999919709,             20.72639999999999815827,             -0.00049094730729440730,             0.00000653206891590886,            -0.00002163063346938673,             -0.00049094730729440730,              0.00000028577552411088,             -0.00002990763351345972
106107,              0.00000000000000000000,             24.68879999999999697025,              0.00000000000000000000,             28.65119999999999578222,             -0.00027337321527164560,             0.00000860020446257890,            -0.00004102792612777051,              0.00004485208121391809,              0.00000835825702812367,             -0.00004223175134468719
106206,              0.00000000000000000000,             24.68879999999999697025,              6.09599999999999919709,             24.68879999999999697025,             -0.00027337321527164560,             0.00000860020446257890,            -0.00004102792612777051,             -0.00027337321527164560,              0.00000033052157607183,             -0.00005761344011352149
